source,target,word_count,sentiment,timestamp
Elizabeth,Mrs. Gardiner,86,-0.0998,25
Mrs. Gardiner,Elizabeth,28,0.7637,25
Elizabeth,Mrs. Gardiner,6,-0.2732,25
Mrs. Gardiner,Elizabeth,133,0.919,26
Elizabeth,Mrs. Gardiner,8,0.3182,26
Mrs. Gardiner,Elizabeth,11,0.7717,26
Elizabeth,Mrs. Gardiner,33,-0.0946,26
Mrs. Gardiner,Elizabeth,6,0.0572,26
Elizabeth,Mrs. Gardiner,213,0.9909,26
Mrs. Gardiner,Elizabeth,26,0.1531,26
Elizabeth,Mrs. Gardiner,82,0.9776,26
Charlotte Lucas,Elizabeth,10,0.0,26
Elizabeth,Charlotte Lucas,4,0.34,26
Charlotte Lucas,Elizabeth,13,0.4404,26
Elizabeth,Charlotte Lucas,8,0.4404,26
Charlotte Lucas,Elizabeth,17,0.3502,26
Charlotte Lucas,Elizabeth,35,0.8591,26
Mrs. Gardiner,Elizabeth,20,0.7469,27
Elizabeth,Mrs. Gardiner,63,0.6767,27
Mrs. Gardiner,Elizabeth,19,-0.2247,27
Elizabeth,Mrs. Gardiner,16,-0.3626,27
Mrs. Gardiner,Elizabeth,18,-0.7469,27
Elizabeth,Mrs. Gardiner,41,0.5472,27
Mrs. Gardiner,Elizabeth,15,0.0,27
Elizabeth,Mrs. Gardiner,28,0.0772,27
Mrs. Gardiner,Elizabeth,18,0.128,27
Elizabeth,Mrs. Gardiner,15,0.0,27
Mrs. Gardiner,Elizabeth,29,-0.6486,27
Elizabeth,Mrs. Gardiner,73,-0.7734,27
Mrs. Gardiner,Elizabeth,9,0.25,27
Mrs. Gardiner,Elizabeth,16,-0.1597,27
Elizabeth,Mrs. Gardiner,114,0.8425,27
Mr. Collins,Elizabeth,126,0.9651,28
Mr. Collins,Charlotte Lucas,126,0.9651,28
Mr. Collins,Maria,126,0.9651,28
Charlotte Lucas,Elizabeth,14,0.4927,28
Charlotte Lucas,Mr. Collins,14,0.4927,28
Charlotte Lucas,Maria,14,0.4927,28
Mr. Collins,Elizabeth,24,0.7146,28
Mr. Collins,Charlotte Lucas,24,0.7146,28
Mr. Collins,Maria,24,0.7146,28
Maria,Elizabeth,36,0.6688,28
Elizabeth,Maria,26,0.0,28
Maria,Elizabeth,45,0.3786,28
Elizabeth,Maria,20,-0.4588,28
Maria,Elizabeth,19,0.7712,28
Elizabeth,Maria,24,0.5984,28
Mr. Collins,Elizabeth,75,0.1882,29
Mr. Collins,Charlotte Lucas,75,0.1882,29
Mr. Collins,Sir William Lucas,75,0.1882,29
Mr. Collins,Maria,75,0.1882,29
Sir William Lucas,Elizabeth,42,0.8319,29
Sir William Lucas,Charlotte Lucas,42,0.8319,29
Sir William Lucas,Mr. Collins,42,0.8319,29
Sir William Lucas,Maria,42,0.8319,29
Mr. Collins,Elizabeth,75,0.9265,29
Lady Catherine De Bourgh,Elizabeth,47,0.1027,29
Lady Catherine De Bourgh,Mrs. Jenkinson,47,0.1027,29
Lady Catherine De Bourgh,Charlotte Lucas,47,0.1027,29
Lady Catherine De Bourgh,Miss De Bourgh,47,0.1027,29
Lady Catherine De Bourgh,Maria,47,0.1027,29
Elizabeth,Mrs. Jenkinson,2,0.0,29
Elizabeth,Lady Catherine De Bourgh,2,0.0,29
Elizabeth,Charlotte Lucas,2,0.0,29
Elizabeth,Miss De Bourgh,2,0.0,29
Elizabeth,Maria,2,0.0,29
Lady Catherine De Bourgh,Elizabeth,31,0.8718,29
Lady Catherine De Bourgh,Mrs. Jenkinson,31,0.8718,29
Lady Catherine De Bourgh,Charlotte Lucas,31,0.8718,29
Lady Catherine De Bourgh,Miss De Bourgh,31,0.8718,29
Lady Catherine De Bourgh,Maria,31,0.8718,29
Elizabeth,Mrs. Jenkinson,4,0.0,29
Elizabeth,Lady Catherine De Bourgh,4,0.0,29
Elizabeth,Charlotte Lucas,4,0.0,29
Elizabeth,Miss De Bourgh,4,0.0,29
Elizabeth,Maria,4,0.0,29
Lady Catherine De Bourgh,Elizabeth,29,-0.3795,29
Lady Catherine De Bourgh,Mrs. Jenkinson,29,-0.3795,29
Lady Catherine De Bourgh,Charlotte Lucas,29,-0.3795,29
Lady Catherine De Bourgh,Miss De Bourgh,29,-0.3795,29
Lady Catherine De Bourgh,Maria,29,-0.3795,29
Elizabeth,Mrs. Jenkinson,4,-0.296,29
Elizabeth,Lady Catherine De Bourgh,4,-0.296,29
Elizabeth,Charlotte Lucas,4,-0.296,29
Elizabeth,Miss De Bourgh,4,-0.296,29
Elizabeth,Maria,4,-0.296,29
Lady Catherine De Bourgh,Elizabeth,4,0.0,29
Lady Catherine De Bourgh,Mrs. Jenkinson,4,0.0,29
Lady Catherine De Bourgh,Charlotte Lucas,4,0.0,29
Lady Catherine De Bourgh,Miss De Bourgh,4,0.0,29
Lady Catherine De Bourgh,Maria,4,0.0,29
Elizabeth,Mrs. Jenkinson,2,0.0,29
Elizabeth,Lady Catherine De Bourgh,2,0.0,29
Elizabeth,Charlotte Lucas,2,0.0,29
Elizabeth,Miss De Bourgh,2,0.0,29
Elizabeth,Maria,2,0.0,29
Lady Catherine De Bourgh,Elizabeth,26,0.6546,29
Lady Catherine De Bourgh,Mrs. Jenkinson,26,0.6546,29
Lady Catherine De Bourgh,Charlotte Lucas,26,0.6546,29
Lady Catherine De Bourgh,Miss De Bourgh,26,0.6546,29
Lady Catherine De Bourgh,Maria,26,0.6546,29
Elizabeth,Mrs. Jenkinson,12,-0.6652,29
Elizabeth,Lady Catherine De Bourgh,12,-0.6652,29
Elizabeth,Charlotte Lucas,12,-0.6652,29
Elizabeth,Miss De Bourgh,12,-0.6652,29
Elizabeth,Maria,12,-0.6652,29
Lady Catherine De Bourgh,Elizabeth,5,0.0,29
Lady Catherine De Bourgh,Mrs. Jenkinson,5,0.0,29
Lady Catherine De Bourgh,Charlotte Lucas,5,0.0,29
Lady Catherine De Bourgh,Miss De Bourgh,5,0.0,29
Lady Catherine De Bourgh,Maria,5,0.0,29
Elizabeth,Mrs. Jenkinson,5,0.0,29
Elizabeth,Lady Catherine De Bourgh,5,0.0,29
Elizabeth,Charlotte Lucas,5,0.0,29
Elizabeth,Miss De Bourgh,5,0.0,29
Elizabeth,Maria,5,0.0,29
Lady Catherine De Bourgh,Elizabeth,32,-0.4184,29
Lady Catherine De Bourgh,Mrs. Jenkinson,32,-0.4184,29
Lady Catherine De Bourgh,Charlotte Lucas,32,-0.4184,29
Lady Catherine De Bourgh,Miss De Bourgh,32,-0.4184,29
Lady Catherine De Bourgh,Maria,32,-0.4184,29
Lady Catherine De Bourgh,Elizabeth,16,-0.5803,29
Lady Catherine De Bourgh,Mrs. Jenkinson,16,-0.5803,29
Lady Catherine De Bourgh,Charlotte Lucas,16,-0.5803,29
Lady Catherine De Bourgh,Miss De Bourgh,16,-0.5803,29
Lady Catherine De Bourgh,Maria,16,-0.5803,29
Elizabeth,Mrs. Jenkinson,42,0.7469,29
Elizabeth,Lady Catherine De Bourgh,42,0.7469,29
Elizabeth,Charlotte Lucas,42,0.7469,29
Elizabeth,Miss De Bourgh,42,0.7469,29
Elizabeth,Maria,42,0.7469,29
Lady Catherine De Bourgh,Elizabeth,140,0.9828,29
Lady Catherine De Bourgh,Mrs. Jenkinson,140,0.9828,29
Lady Catherine De Bourgh,Charlotte Lucas,140,0.9828,29
Lady Catherine De Bourgh,Miss De Bourgh,140,0.9828,29
Lady Catherine De Bourgh,Maria,140,0.9828,29
Lady Catherine De Bourgh,Elizabeth,2,0.0,29
Lady Catherine De Bourgh,Mrs. Jenkinson,2,0.0,29
Lady Catherine De Bourgh,Charlotte Lucas,2,0.0,29
Lady Catherine De Bourgh,Miss De Bourgh,2,0.0,29
Lady Catherine De Bourgh,Maria,2,0.0,29
Lady Catherine De Bourgh,Elizabeth,9,-0.1531,29
Lady Catherine De Bourgh,Mrs. Jenkinson,9,-0.1531,29
Lady Catherine De Bourgh,Charlotte Lucas,9,-0.1531,29
Lady Catherine De Bourgh,Miss De Bourgh,9,-0.1531,29
Lady Catherine De Bourgh,Maria,9,-0.1531,29
Elizabeth,Mrs. Jenkinson,3,0.4019,29
Elizabeth,Lady Catherine De Bourgh,3,0.4019,29
Elizabeth,Charlotte Lucas,3,0.4019,29
Elizabeth,Miss De Bourgh,3,0.4019,29
Elizabeth,Maria,3,0.4019,29
Lady Catherine De Bourgh,Elizabeth,26,0.0,29
Lady Catherine De Bourgh,Mrs. Jenkinson,26,0.0,29
Lady Catherine De Bourgh,Charlotte Lucas,26,0.0,29
Lady Catherine De Bourgh,Miss De Bourgh,26,0.0,29
Lady Catherine De Bourgh,Maria,26,0.0,29
Elizabeth,Mrs. Jenkinson,92,0.9591,29
Elizabeth,Lady Catherine De Bourgh,92,0.9591,29
Elizabeth,Charlotte Lucas,92,0.9591,29
Elizabeth,Miss De Bourgh,92,0.9591,29
Elizabeth,Maria,92,0.9591,29
Lady Catherine De Bourgh,Elizabeth,18,0.0,29
Lady Catherine De Bourgh,Mrs. Jenkinson,18,0.0,29
Lady Catherine De Bourgh,Charlotte Lucas,18,0.0,29
Lady Catherine De Bourgh,Miss De Bourgh,18,0.0,29
Lady Catherine De Bourgh,Maria,18,0.0,29
Elizabeth,Mrs. Jenkinson,15,0.0,29
Elizabeth,Lady Catherine De Bourgh,15,0.0,29
Elizabeth,Charlotte Lucas,15,0.0,29
Elizabeth,Miss De Bourgh,15,0.0,29
Elizabeth,Maria,15,0.0,29
Lady Catherine De Bourgh,Elizabeth,15,0.0,29
Lady Catherine De Bourgh,Mrs. Jenkinson,15,0.0,29
Lady Catherine De Bourgh,Charlotte Lucas,15,0.0,29
Lady Catherine De Bourgh,Miss De Bourgh,15,0.0,29
Lady Catherine De Bourgh,Maria,15,0.0,29
Elizabeth,Mrs. Jenkinson,6,0.0,29
Elizabeth,Lady Catherine De Bourgh,6,0.0,29
Elizabeth,Charlotte Lucas,6,0.0,29
Elizabeth,Miss De Bourgh,6,0.0,29
Elizabeth,Maria,6,0.0,29
Charlotte Lucas,Elizabeth,22,0.3612,30
Charlotte Lucas,Maria,22,0.3612,30
Elizabeth,Mr. Darcy,18,0.0,30
Elizabeth,Charlotte Lucas,18,0.0,30
Elizabeth,Colonel Fitzwilliam,18,0.0,30
Lady Catherine De Bourgh,Mr. Darcy,26,-0.2824,31
Lady Catherine De Bourgh,Elizabeth,26,-0.2824,31
Lady Catherine De Bourgh,Charlotte Lucas,26,-0.2824,31
Lady Catherine De Bourgh,Colonel Fitzwilliam,26,-0.2824,31
Colonel Fitzwilliam,Mr. Darcy,6,0.0,31
Colonel Fitzwilliam,Elizabeth,6,0.0,31
Colonel Fitzwilliam,Charlotte Lucas,6,0.0,31
Colonel Fitzwilliam,Lady Catherine De Bourgh,6,0.0,31
Lady Catherine De Bourgh,Mr. Darcy,88,0.9849,31
Lady Catherine De Bourgh,Elizabeth,88,0.9849,31
Lady Catherine De Bourgh,Charlotte Lucas,88,0.9849,31
Lady Catherine De Bourgh,Colonel Fitzwilliam,88,0.9849,31
Lady Catherine De Bourgh,Mr. Darcy,32,0.4057,31
Lady Catherine De Bourgh,Elizabeth,32,0.4057,31
Lady Catherine De Bourgh,Charlotte Lucas,32,0.4057,31
Lady Catherine De Bourgh,Colonel Fitzwilliam,32,0.4057,31
Mr. Darcy,Elizabeth,15,0.34,31
Mr. Darcy,Lady Catherine De Bourgh,15,0.34,31
Mr. Darcy,Charlotte Lucas,15,0.34,31
Mr. Darcy,Colonel Fitzwilliam,15,0.34,31
Lady Catherine De Bourgh,Mr. Darcy,109,0.6038,31
Lady Catherine De Bourgh,Elizabeth,109,0.6038,31
Lady Catherine De Bourgh,Charlotte Lucas,109,0.6038,31
Lady Catherine De Bourgh,Colonel Fitzwilliam,109,0.6038,31
Elizabeth,Mr. Darcy,57,0.6329,31
Elizabeth,Colonel Fitzwilliam,57,0.6329,31
Mr. Darcy,Elizabeth,51,0.8934,31
Mr. Darcy,Colonel Fitzwilliam,51,0.8934,31
Elizabeth,Mr. Darcy,104,0.5321,31
Elizabeth,Colonel Fitzwilliam,104,0.5321,31
Mr. Darcy,Elizabeth,6,0.0,31
Mr. Darcy,Colonel Fitzwilliam,6,0.0,31
Colonel Fitzwilliam,Mr. Darcy,21,0.4588,31
Colonel Fitzwilliam,Elizabeth,21,0.4588,31
Elizabeth,Mr. Darcy,84,-0.5645,31
Elizabeth,Colonel Fitzwilliam,84,-0.5645,31
Mr. Darcy,Elizabeth,19,0.7506,31
Mr. Darcy,Colonel Fitzwilliam,19,0.7506,31
Elizabeth,Mr. Darcy,24,0.743,31
Elizabeth,Colonel Fitzwilliam,24,0.743,31
Mr. Darcy,Elizabeth,21,0.128,31
Mr. Darcy,Colonel Fitzwilliam,21,0.128,31
Elizabeth,Mr. Darcy,35,-0.168,31
Elizabeth,Colonel Fitzwilliam,35,-0.168,31
Colonel Fitzwilliam,Mr. Darcy,19,-0.4019,31
Colonel Fitzwilliam,Elizabeth,19,-0.4019,31
Mr. Darcy,Elizabeth,38,0.6331,31
Mr. Darcy,Colonel Fitzwilliam,38,0.6331,31
Elizabeth,Mr. Darcy,73,0.9009,31
Elizabeth,Colonel Fitzwilliam,73,0.9009,31
Mr. Darcy,Elizabeth,32,0.8316,31
Mr. Darcy,Colonel Fitzwilliam,32,0.8316,31
Lady Catherine De Bourgh,Mr. Darcy,51,0.7474,31
Lady Catherine De Bourgh,Elizabeth,51,0.7474,31
Lady Catherine De Bourgh,Colonel Fitzwilliam,51,0.7474,31
Elizabeth,Mr. Darcy,53,0.86,32
Mr. Darcy,Elizabeth,4,0.7717,32
Elizabeth,Mr. Darcy,18,0.0,32
Mr. Darcy,Elizabeth,42,0.8807,32
Elizabeth,Mr. Darcy,69,0.5927,32
Mr. Darcy,Elizabeth,19,-0.1695,32
Mr. Darcy,Elizabeth,23,0.8268,32
Elizabeth,Mr. Darcy,19,0.8221,32
Mr. Darcy,Elizabeth,11,0.4927,32
Elizabeth,Mr. Darcy,75,0.9893,32
Mr. Darcy,Elizabeth,21,0.8731,32
Elizabeth,Mr. Darcy,12,0.4404,32
Mr. Darcy,Elizabeth,23,0.8176,32
Elizabeth,Mr. Darcy,27,0.0,32
Mr. Darcy,Elizabeth,23,0.296,32
Elizabeth,Mr. Darcy,91,0.7992,32
Mr. Darcy,Elizabeth,18,0.7233,32
Mr. Darcy,Elizabeth,5,0.4404,32
Charlotte Lucas,Elizabeth,29,0.7959,32
Charlotte Lucas,Maria,29,0.7959,32
Elizabeth,Colonel Fitzwilliam,11,0.0,33
Colonel Fitzwilliam,Elizabeth,31,0.0,33
Elizabeth,Colonel Fitzwilliam,8,-0.296,33
Elizabeth,Colonel Fitzwilliam,7,0.296,33
Colonel Fitzwilliam,Elizabeth,22,0.5499,33
Elizabeth,Colonel Fitzwilliam,42,0.9204,33
Colonel Fitzwilliam,Elizabeth,52,0.8018,33
Elizabeth,Colonel Fitzwilliam,49,-0.168,33
Colonel Fitzwilliam,Elizabeth,38,0.3291,33
Elizabeth,Colonel Fitzwilliam,14,0.3612,33
Colonel Fitzwilliam,Elizabeth,28,0.0,33
Elizabeth,Colonel Fitzwilliam,29,0.3182,33
Elizabeth,Colonel Fitzwilliam,59,0.9068,33
Colonel Fitzwilliam,Elizabeth,22,-0.2023,33
Elizabeth,Colonel Fitzwilliam,47,0.6037,33
Elizabeth,Colonel Fitzwilliam,55,0.8422,33
Colonel Fitzwilliam,Elizabeth,18,0.891,33
Elizabeth,Colonel Fitzwilliam,19,0.8622,33
Colonel Fitzwilliam,Elizabeth,65,0.6948,33
Elizabeth,Colonel Fitzwilliam,5,0.0,33
Colonel Fitzwilliam,Elizabeth,32,-0.6551,33
Elizabeth,Colonel Fitzwilliam,8,0.0,33
Colonel Fitzwilliam,Elizabeth,84,0.1655,33
Elizabeth,Colonel Fitzwilliam,10,0.0,33
Colonel Fitzwilliam,Elizabeth,12,0.5563,33
Elizabeth,Colonel Fitzwilliam,9,0.0,33
Colonel Fitzwilliam,Elizabeth,20,0.0,33
Elizabeth,Colonel Fitzwilliam,25,0.0,33
Colonel Fitzwilliam,Elizabeth,9,0.0,33
Elizabeth,Colonel Fitzwilliam,69,0.8352,33
Colonel Fitzwilliam,Elizabeth,18,0.7236,33
Colonel Fitzwilliam,Elizabeth,9,0.5563,33
Mr. Darcy,Elizabeth,29,0.7151,34
Elizabeth,Mr. Darcy,113,-0.3687,34
Mr. Darcy,Elizabeth,39,0.68,34
Elizabeth,Mr. Darcy,104,0.8784,34
Elizabeth,Mr. Darcy,78,-0.913,34
Elizabeth,Mr. Darcy,8,-0.34,34
Mr. Darcy,Elizabeth,37,0.9022,34
Elizabeth,Mr. Darcy,71,-0.7839,34
Mr. Darcy,Elizabeth,9,0.6705,34
Elizabeth,Mr. Darcy,15,0.7351,34
Mr. Darcy,Elizabeth,9,0.7959,34
Elizabeth,Mr. Darcy,71,-0.8622,34
Mr. Darcy,Elizabeth,151,0.7644,34
Elizabeth,Mr. Darcy,43,-0.7003,34
Elizabeth,Mr. Darcy,23,0.7003,34
Elizabeth,Mr. Darcy,87,-0.6983,34
Mr. Darcy,Elizabeth,45,0.9378,34
Mr. Darcy,Elizabeth,25,0.765,35
Lady Catherine De Bourgh,Elizabeth,80,0.8894,37
Lady Catherine De Bourgh,Anne De Bourgh,80,0.8894,37
Lady Catherine De Bourgh,Charlotte Lucas,80,0.8894,37
Lady Catherine De Bourgh,Mr. Collins,80,0.8894,37
Lady Catherine De Bourgh,Elizabeth,33,0.8121,37
Lady Catherine De Bourgh,Anne De Bourgh,33,0.8121,37
Lady Catherine De Bourgh,Charlotte Lucas,33,0.8121,37
Lady Catherine De Bourgh,Mr. Collins,33,0.8121,37
Elizabeth,Anne De Bourgh,27,0.6808,37
Elizabeth,Lady Catherine De Bourgh,27,0.6808,37
Elizabeth,Charlotte Lucas,27,0.6808,37
Elizabeth,Mr. Collins,27,0.6808,37
Lady Catherine De Bourgh,Elizabeth,46,0.0516,37
Lady Catherine De Bourgh,Anne De Bourgh,46,0.0516,37
Lady Catherine De Bourgh,Charlotte Lucas,46,0.0516,37
Lady Catherine De Bourgh,Mr. Collins,46,0.0516,37
Elizabeth,Anne De Bourgh,11,0.0,37
Elizabeth,Lady Catherine De Bourgh,11,0.0,37
Elizabeth,Charlotte Lucas,11,0.0,37
Elizabeth,Mr. Collins,11,0.0,37
Lady Catherine De Bourgh,Elizabeth,99,0.6989,37
Lady Catherine De Bourgh,Anne De Bourgh,99,0.6989,37
Lady Catherine De Bourgh,Charlotte Lucas,99,0.6989,37
Lady Catherine De Bourgh,Mr. Collins,99,0.6989,37
Elizabeth,Anne De Bourgh,15,0.6059,37
Elizabeth,Lady Catherine De Bourgh,15,0.6059,37
Elizabeth,Charlotte Lucas,15,0.6059,37
Elizabeth,Mr. Collins,15,0.6059,37
Lady Catherine De Bourgh,Elizabeth,150,0.5574,37
Lady Catherine De Bourgh,Anne De Bourgh,150,0.5574,37
Lady Catherine De Bourgh,Charlotte Lucas,150,0.5574,37
Lady Catherine De Bourgh,Mr. Collins,150,0.5574,37
Elizabeth,Anne De Bourgh,9,0.0,37
Elizabeth,Lady Catherine De Bourgh,9,0.0,37
Elizabeth,Charlotte Lucas,9,0.0,37
Elizabeth,Mr. Collins,9,0.0,37
Lady Catherine De Bourgh,Elizabeth,38,0.6735,37
Lady Catherine De Bourgh,Anne De Bourgh,38,0.6735,37
Lady Catherine De Bourgh,Charlotte Lucas,38,0.6735,37
Lady Catherine De Bourgh,Mr. Collins,38,0.6735,37
Mr. Collins,Elizabeth,121,0.9488,38
Mr. Collins,Elizabeth,140,0.9834,38
Mr. Collins,Elizabeth,130,0.9572,38
Mr. Collins,Elizabeth,28,0.9604,38
Mr. Collins,Maria,28,0.9604,38
Maria,Elizabeth,19,0.6281,38
Elizabeth,Maria,4,0.6249,38
Maria,Elizabeth,18,0.0,38
Lydia,Elizabeth,73,0.92,39
Lydia,Kitty,73,0.92,39
Lydia,Jane,73,0.92,39
Lydia,Maria,73,0.92,39
Lydia,Elizabeth,56,-0.3903,39
Lydia,Kitty,56,-0.3903,39
Lydia,Jane,56,-0.3903,39
Lydia,Maria,56,-0.3903,39
Elizabeth,Jane,3,0.0,39
Elizabeth,Kitty,3,0.0,39
Elizabeth,Maria,3,0.0,39
Elizabeth,Lydia,3,0.0,39
Lydia,Elizabeth,59,0.6826,39
Lydia,Kitty,59,0.6826,39
Lydia,Jane,59,0.6826,39
Lydia,Maria,59,0.6826,39
Lydia,Elizabeth,27,0.8074,39
Lydia,Kitty,27,0.8074,39
Lydia,Jane,27,0.8074,39
Lydia,Maria,27,0.8074,39
Lydia,Elizabeth,103,0.8114,39
Lydia,Kitty,103,0.8114,39
Lydia,Jane,103,0.8114,39
Lydia,Maria,103,0.8114,39
Elizabeth,Jane,13,0.7263,39
Elizabeth,Kitty,13,0.7263,39
Elizabeth,Maria,13,0.7263,39
Elizabeth,Lydia,13,0.7263,39
Lydia,Elizabeth,12,0.6124,39
Lydia,Kitty,12,0.6124,39
Lydia,Jane,12,0.6124,39
Lydia,Maria,12,0.6124,39
Jane,Elizabeth,11,0.8519,39
Jane,Lydia,11,0.8519,39
Jane,Kitty,11,0.8519,39
Jane,Maria,11,0.8519,39
Lydia,Elizabeth,29,-0.5621,39
Lydia,Kitty,29,-0.5621,39
Lydia,Jane,29,-0.5621,39
Lydia,Maria,29,-0.5621,39
Lydia,Elizabeth,361,0.9792,39
Lydia,Kitty,361,0.9792,39
Lydia,Jane,361,0.9792,39
Lydia,Maria,361,0.9792,39
Mr. Bennet,Mary,8,0.4588,39
Mr. Bennet,Elizabeth,8,0.4588,39
Mr. Bennet,Mrs. Bennet,8,0.4588,39
Mr. Bennet,Lydia,8,0.4588,39
Mr. Bennet,Kitty,8,0.4588,39
Mr. Bennet,Lady Lucas,8,0.4588,39
Mr. Bennet,Sir William Lucas,8,0.4588,39
Mr. Bennet,Maria,8,0.4588,39
Lydia,Mary,142,0.9815,39
Lydia,Elizabeth,142,0.9815,39
Lydia,Mrs. Bennet,142,0.9815,39
Lydia,Kitty,142,0.9815,39
Lydia,Mr. Bennet,142,0.9815,39
Lydia,Lady Lucas,142,0.9815,39
Lydia,Sir William Lucas,142,0.9815,39
Lydia,Maria,142,0.9815,39
Mary,Elizabeth,39,0.6428,39
Mary,Mrs. Bennet,39,0.6428,39
Mary,Lydia,39,0.6428,39
Mary,Kitty,39,0.6428,39
Mary,Mr. Bennet,39,0.6428,39
Mary,Lady Lucas,39,0.6428,39
Mary,Sir William Lucas,39,0.6428,39
Mary,Maria,39,0.6428,39
Jane,Elizabeth,24,0.097,40
Elizabeth,Jane,31,-0.2837,40
Jane,Elizabeth,4,-0.5983,40
Elizabeth,Jane,11,0.3893,40
Jane,Elizabeth,13,-0.4767,40
Elizabeth,Jane,16,0.0,40
Elizabeth,Jane,77,0.9552,40
Jane,Elizabeth,67,-0.9602,40
Elizabeth,Jane,58,-0.5344,40
Jane,Elizabeth,20,0.3802,40
Elizabeth,Jane,28,0.8591,40
Jane,Elizabeth,17,0.0,40
Elizabeth,Jane,66,-0.6928,40
Jane,Elizabeth,20,-0.0083,40
Elizabeth,Jane,56,-0.8291,40
Jane,Elizabeth,25,0.1513,40
Elizabeth,Jane,50,0.5632,40
Jane,Elizabeth,16,-0.659,40
Elizabeth,Jane,140,-0.8622,40
Jane,Elizabeth,37,-0.7606,40
Mrs. Bennet,Elizabeth,102,-0.7658,40
Elizabeth,Mrs. Bennet,13,0.0,40
Mrs. Bennet,Elizabeth,63,-0.5697,40
Mrs. Bennet,Elizabeth,58,0.9418,40
Elizabeth,Mrs. Bennet,4,-0.296,40
Mrs. Bennet,Elizabeth,63,0.9511,40
Elizabeth,Mrs. Bennet,11,0.0,40
Mrs. Bennet,Elizabeth,53,-0.1165,40
Mrs. Bennet,Mary,23,-0.4767,41
Mrs. Bennet,Elizabeth,23,-0.4767,41
Mrs. Bennet,Lydia,23,-0.4767,41
Mrs. Bennet,Kitty,23,-0.4767,41
Mrs. Bennet,Jane,23,-0.4767,41
Lydia,Mary,7,0.3182,41
Lydia,Elizabeth,7,0.3182,41
Lydia,Mrs. Bennet,7,0.3182,41
Lydia,Kitty,7,0.3182,41
Mrs. Bennet,Mary,7,0.0,41
Mrs. Bennet,Elizabeth,7,0.0,41
Mrs. Bennet,Lydia,7,0.0,41
Mrs. Bennet,Kitty,7,0.0,41
Mrs. Bennet,Jane,7,0.0,41
Lydia,Mary,13,-0.7446,41
Lydia,Elizabeth,13,-0.7446,41
Lydia,Mrs. Bennet,13,-0.7446,41
Lydia,Kitty,13,-0.7446,41
Kitty,Mary,15,0.8519,41
Kitty,Elizabeth,15,0.8519,41
Kitty,Mrs. Bennet,15,0.8519,41
Kitty,Lydia,15,0.8519,41
Kitty,Elizabeth,42,0.6486,41
Kitty,Jane,42,0.6486,41
Mr. Bennet,Elizabeth,39,-0.6049,41
Elizabeth,Mr. Bennet,42,0.5595,41
Mr. Bennet,Elizabeth,56,-0.6893,41
Elizabeth,Mr. Bennet,219,-0.9735,41
Mr. Bennet,Elizabeth,150,0.9601,41
George Wickham,Elizabeth,10,0.0,41
Elizabeth,George Wickham,3,0.0,41
George Wickham,Elizabeth,5,0.0,41
Elizabeth,George Wickham,4,0.4019,41
George Wickham,Elizabeth,8,0.0,41
Elizabeth,George Wickham,11,0.6757,41
George Wickham,Elizabeth,36,0.7668,41
Elizabeth,George Wickham,14,-0.3595,41
Elizabeth,George Wickham,35,0.8945,41
George Wickham,Elizabeth,140,0.9125,41
Mrs. Gardiner,Elizabeth,37,0.4749,42
Mrs. Gardiner,Mr. Gardiner,37,0.4749,42
Mrs. Gardiner,Elizabeth,31,0.7741,42
Mrs. Gardiner,Mr. Gardiner,31,0.7741,42
Mrs. Reynolds,Elizabeth,11,0.8271,43
Mrs. Reynolds,Mrs. Gardiner,11,0.8271,43
Mrs. Reynolds,Mr. Gardiner,11,0.8271,43
Mrs. Reynolds,Elizabeth,17,0.0,43
Mrs. Reynolds,Mrs. Gardiner,17,0.0,43
Mrs. Reynolds,Mr. Gardiner,17,0.0,43
Mrs. Reynolds,Elizabeth,21,0.4201,43
Mrs. Reynolds,Mrs. Gardiner,21,0.4201,43
Mrs. Reynolds,Mr. Gardiner,21,0.4201,43
Mrs. Gardiner,Elizabeth,26,0.6956,43
Mrs. Gardiner,Mrs. Reynolds,26,0.6956,43
Mrs. Gardiner,Mr. Gardiner,26,0.6956,43
Mrs. Reynolds,Elizabeth,7,0.0,43
Mrs. Reynolds,Mrs. Gardiner,7,0.0,43
Mrs. Reynolds,Mr. Gardiner,7,0.0,43
Elizabeth,Mrs. Gardiner,2,0.0,43
Elizabeth,Mr. Gardiner,2,0.0,43
Elizabeth,Mrs. Reynolds,2,0.0,43
Mrs. Reynolds,Elizabeth,11,0.5413,43
Mrs. Reynolds,Mrs. Gardiner,11,0.5413,43
Mrs. Reynolds,Mr. Gardiner,11,0.5413,43
Elizabeth,Mrs. Gardiner,3,0.7346,43
Elizabeth,Mr. Gardiner,3,0.7346,43
Elizabeth,Mrs. Reynolds,3,0.7346,43
Mrs. Reynolds,Elizabeth,50,0.584,43
Mrs. Reynolds,Mrs. Gardiner,50,0.584,43
Mrs. Reynolds,Mr. Gardiner,50,0.584,43
Mr. Gardiner,Elizabeth,9,0.3818,43
Mr. Gardiner,Mrs. Reynolds,9,0.3818,43
Mr. Gardiner,Mrs. Gardiner,9,0.3818,43
Mrs. Reynolds,Elizabeth,41,0.7552,43
Mrs. Reynolds,Mrs. Gardiner,41,0.7552,43
Mrs. Reynolds,Mr. Gardiner,41,0.7552,43
Mr. Gardiner,Elizabeth,12,0.0,43
